region_code,region_name,sex,year,e0_pclm,e0_hmd,e0,de0
PT,Portugal,Female,1948,NA,59.26,59.26,0.9
PT,Portugal,Female,1949,NA,57.92,57.92,-1.34
PT,Portugal,Female,1950,NA,61.02,61.02,3.1
PT,Portugal,Female,1951,NA,61.3,61.3,0.28
PT,Portugal,Female,1952,NA,62.18,62.18,0.88
PT,Portugal,Female,1953,NA,63.62,63.62,1.44
PT,Portugal,Female,1954,NA,64.78,64.78,1.16
PT,Portugal,Female,1955,NA,63.93,63.93,-0.85
PT,Portugal,Female,1956,NA,63.74,63.74,-0.19
PT,Portugal,Female,1957,NA,64,64,0.26
PT,Portugal,Female,1958,NA,66.4,66.4,2.4
PT,Portugal,Female,1959,NA,65.68,65.68,-0.72
PT,Portugal,Female,1960,NA,66.88,66.88,1.2
PT,Portugal,Female,1961,NA,65.5,65.5,-1.38
PT,Portugal,Female,1962,NA,67.22,67.22,1.72
PT,Portugal,Female,1963,NA,67.81,67.81,0.59
PT,Portugal,Female,1964,NA,67.99,67.99,0.18
PT,Portugal,Female,1965,NA,69.13,69.13,1.14
PT,Portugal,Female,1966,NA,68.76,68.76,-0.37
PT,Portugal,Female,1967,NA,69.63,69.63,0.87
PT,Portugal,Female,1968,NA,69.88,69.88,0.25
PT,Portugal,Female,1969,NA,69.57,69.57,-0.31
PT,Portugal,Female,1970,NA,70.11,70.11,0.54
PT,Portugal,Female,1971,NA,70.12,70.12,0.01
PT,Portugal,Female,1972,NA,72.27,72.27,2.15
PT,Portugal,Female,1973,NA,71.63,71.63,-0.64
PT,Portugal,Female,1974,NA,72.36,72.36,0.73
PT,Portugal,Female,1975,NA,72.53,72.53,0.17
PT,Portugal,Female,1976,NA,72.71,72.71,0.18
PT,Portugal,Female,1977,NA,73.93,73.93,1.22
PT,Portugal,Female,1978,NA,74.18,74.18,0.25
PT,Portugal,Female,1979,NA,74.94,74.94,0.76
PT,Portugal,Female,1980,NA,75.17,75.17,0.23
PT,Portugal,Female,1981,NA,75.42,75.42,0.25
PT,Portugal,Female,1982,NA,76.18,76.18,0.76
PT,Portugal,Female,1983,NA,76.08,76.08,-0.1
PT,Portugal,Female,1984,NA,76.46,76.46,0.38
PT,Portugal,Female,1985,NA,76.75,76.75,0.29
PT,Portugal,Female,1986,NA,77.07,77.07,0.32
PT,Portugal,Female,1987,NA,77.48,77.48,0.41
PT,Portugal,Female,1988,NA,77.63,77.63,0.15
PT,Portugal,Female,1989,NA,78.17,78.17,0.54
PT,Portugal,Female,1990,NA,77.8,77.8,-0.37
PT,Portugal,Female,1991,NA,77.9,77.9,0.1
PT,Portugal,Female,1992,NA,78.59,78.59,0.69
PT,Portugal,Female,1993,NA,78.41,78.41,-0.18
PT,Portugal,Female,1994,NA,79.25,79.25,0.84
PT,Portugal,Female,1995,NA,79.22,79.22,-0.03
PT,Portugal,Female,1996,NA,79.23,79.23,0.01
PT,Portugal,Female,1997,NA,79.52,79.52,0.29
PT,Portugal,Female,1998,NA,79.75,79.75,0.23
PT,Portugal,Female,1999,NA,79.89,79.89,0.14
PT,Portugal,Female,2000,NA,80.34,80.34,0.45
PT,Portugal,Female,2001,NA,80.67,80.67,0.33
PT,Portugal,Female,2002,NA,80.81,80.81,0.14
PT,Portugal,Female,2003,NA,80.84,80.84,0.03
PT,Portugal,Female,2004,NA,81.77,81.77,0.93
PT,Portugal,Female,2005,NA,81.6,81.6,-0.17
PT,Portugal,Female,2006,NA,82.51,82.51,0.91
PT,Portugal,Female,2007,NA,82.48,82.48,-0.03
PT,Portugal,Female,2008,NA,82.67,82.67,0.19
PT,Portugal,Female,2009,NA,82.8,82.8,0.13
PT,Portugal,Female,2010,NA,83.07,83.07,0.27
PT,Portugal,Female,2011,NA,83.54,83.54,0.47
PT,Portugal,Female,2012,NA,83.41,83.41,-0.13
PT,Portugal,Female,2013,NA,83.81,83.81,0.4
PT,Portugal,Female,2014,NA,84.17,84.17,0.36
PT,Portugal,Female,2015,83.87,84.07,84.07,-0.1
PT,Portugal,Female,2016,84.02,84.11,84.11,0.04
PT,Portugal,Female,2017,84.29,84.32,84.32,0.21
PT,Portugal,Female,2018,84.2,84.26,84.26,-0.06
PT,Portugal,Female,2019,84.48,NA,84.48,0.22
PT,Portugal,Female,2020,83.79,NA,83.79,-0.69
PT,Portugal,Male,1945,NA,51.08,51.08,NA
PT,Portugal,Male,1946,NA,51.11,51.11,0.03
PT,Portugal,Male,1947,NA,53.37,53.37,2.26
PT,Portugal,Male,1948,NA,54.04,54.04,0.67
PT,Portugal,Male,1949,NA,52.78,52.78,-1.26
PT,Portugal,Male,1950,NA,55.78,55.78,3
PT,Portugal,Male,1951,NA,56.06,56.06,0.28
PT,Portugal,Male,1952,NA,57.16,57.16,1.1
PT,Portugal,Male,1953,NA,58.37,58.37,1.21
PT,Portugal,Male,1954,NA,59.45,59.45,1.08
PT,Portugal,Male,1955,NA,58.72,58.72,-0.73
PT,Portugal,Male,1956,NA,58.46,58.46,-0.26
PT,Portugal,Male,1957,NA,58.63,58.63,0.17
PT,Portugal,Male,1958,NA,60.87,60.87,2.24
PT,Portugal,Male,1959,NA,60.01,60.01,-0.86
PT,Portugal,Male,1960,NA,61.27,61.27,1.26
PT,Portugal,Male,1961,NA,59.97,59.97,-1.3
PT,Portugal,Male,1962,NA,61.28,61.28,1.31
PT,Portugal,Male,1963,NA,61.9,61.9,0.62
PT,Portugal,Male,1964,NA,62.12,62.12,0.22
PT,Portugal,Male,1965,NA,62.94,62.94,0.82
PT,Portugal,Male,1966,NA,62.37,62.37,-0.57
PT,Portugal,Male,1967,NA,63.2,63.2,0.83
PT,Portugal,Male,1968,NA,63.63,63.63,0.43
PT,Portugal,Male,1969,NA,63.14,63.14,-0.49
PT,Portugal,Male,1970,NA,63.88,63.88,0.74
PT,Portugal,Male,1971,NA,63.49,63.49,-0.39
PT,Portugal,Male,1972,NA,65.92,65.92,2.43
PT,Portugal,Male,1973,NA,65.44,65.44,-0.48
PT,Portugal,Male,1974,NA,65.79,65.79,0.35
PT,Portugal,Male,1975,NA,65.13,65.13,-0.66
PT,Portugal,Male,1976,NA,65.48,65.48,0.35
PT,Portugal,Male,1977,NA,66.72,66.72,1.24
PT,Portugal,Male,1978,NA,67.34,67.34,0.62
PT,Portugal,Male,1979,NA,68.18,68.18,0.84
PT,Portugal,Male,1980,NA,68.11,68.11,-0.07
PT,Portugal,Male,1981,NA,68.31,68.31,0.2
PT,Portugal,Male,1982,NA,69.14,69.14,0.83
PT,Portugal,Male,1983,NA,69.16,69.16,0.02
PT,Portugal,Male,1984,NA,69.37,69.37,0.21
PT,Portugal,Male,1985,NA,69.64,69.64,0.27
PT,Portugal,Male,1986,NA,70.15,70.15,0.51
PT,Portugal,Male,1987,NA,70.58,70.58,0.43
PT,Portugal,Male,1988,NA,70.49,70.49,-0.09
PT,Portugal,Male,1989,NA,71.1,71.1,0.61
PT,Portugal,Male,1990,NA,70.77,70.77,-0.33
PT,Portugal,Male,1991,NA,70.58,70.58,-0.19
PT,Portugal,Male,1992,NA,71.14,71.14,0.56
PT,Portugal,Male,1993,NA,71.11,71.11,-0.03
PT,Portugal,Male,1994,NA,72.15,72.15,1.04
PT,Portugal,Male,1995,NA,71.86,71.86,-0.29
PT,Portugal,Male,1996,NA,71.73,71.73,-0.13
PT,Portugal,Male,1997,NA,72.29,72.29,0.56
PT,Portugal,Male,1998,NA,72.47,72.47,0.18
PT,Portugal,Male,1999,NA,72.73,72.73,0.26
PT,Portugal,Male,2000,NA,73.27,73.27,0.54
PT,Portugal,Male,2001,NA,73.58,73.58,0.31
PT,Portugal,Male,2002,NA,73.87,73.87,0.29
PT,Portugal,Male,2003,NA,74.22,74.22,0.35
PT,Portugal,Male,2004,NA,74.94,74.94,0.72
PT,Portugal,Male,2005,NA,74.88,74.88,-0.06
PT,Portugal,Male,2006,NA,75.48,75.48,0.6
PT,Portugal,Male,2007,NA,75.9,75.9,0.42
PT,Portugal,Male,2008,NA,76.23,76.23,0.33
PT,Portugal,Male,2009,NA,76.49,76.49,0.26
PT,Portugal,Male,2010,NA,76.75,76.75,0.26
PT,Portugal,Male,2011,NA,77.2,77.2,0.45
PT,Portugal,Male,2012,NA,77.27,77.27,0.07
PT,Portugal,Male,2013,NA,77.53,77.53,0.26
PT,Portugal,Male,2014,NA,77.94,77.94,0.41
PT,Portugal,Male,2015,78.03,78.04,78.04,0.1
PT,Portugal,Male,2016,78.09,78.04,78.04,0
PT,Portugal,Male,2017,78.41,78.35,78.35,0.31
PT,Portugal,Male,2018,78.33,78.25,78.25,-0.1
PT,Portugal,Male,2019,78.69,NA,78.69,0.44
PT,Portugal,Male,2020,77.86,NA,77.86,-0.83
PT,Portugal,Total,1945,NA,53.78,53.78,NA
PT,Portugal,Total,1946,NA,53.75,53.75,-0.03
PT,Portugal,Total,1947,NA,55.93,55.93,2.18
PT,Portugal,Total,1948,NA,56.72,56.72,0.79
PT,Portugal,Total,1949,NA,55.41,55.41,-1.31
PT,Portugal,Total,1950,NA,58.47,58.47,3.06
PT,Portugal,Total,1951,NA,58.75,58.75,0.28
PT,Portugal,Total,1952,NA,59.76,59.76,1.01
PT,Portugal,Total,1953,NA,61.07,61.07,1.31
PT,Portugal,Total,1954,NA,62.2,62.2,1.13
PT,Portugal,Total,1955,NA,61.4,61.4,-0.8
PT,Portugal,Total,1956,NA,61.17,61.17,-0.23
PT,Portugal,Total,1957,NA,61.39,61.39,0.22
PT,Portugal,Total,1958,NA,63.72,63.72,2.33
PT,Portugal,Total,1959,NA,62.92,62.92,-0.8
PT,Portugal,Total,1960,NA,64.15,64.15,1.23
PT,Portugal,Total,1961,NA,62.8,62.8,-1.35
PT,Portugal,Total,1962,NA,64.32,64.32,1.52
PT,Portugal,Total,1963,NA,64.92,64.92,0.6
PT,Portugal,Total,1964,NA,65.12,65.12,0.2
PT,Portugal,Total,1965,NA,66.09,66.09,0.97
PT,Portugal,Total,1966,NA,65.6,65.6,-0.49
PT,Portugal,Total,1967,NA,66.46,66.46,0.86
PT,Portugal,Total,1968,NA,66.81,66.81,0.35
PT,Portugal,Total,1969,NA,66.39,66.39,-0.42
PT,Portugal,Total,1970,NA,67.06,67.06,0.67
PT,Portugal,Total,1971,NA,66.85,66.85,-0.21
PT,Portugal,Total,1972,NA,69.16,69.16,2.31
PT,Portugal,Total,1973,NA,68.6,68.6,-0.56
PT,Portugal,Total,1974,NA,69.12,69.12,0.52
PT,Portugal,Total,1975,NA,68.84,68.84,-0.28
PT,Portugal,Total,1976,NA,69.1,69.1,0.26
PT,Portugal,Total,1977,NA,70.34,70.34,1.24
PT,Portugal,Total,1978,NA,70.79,70.79,0.45
PT,Portugal,Total,1979,NA,71.6,71.6,0.81
PT,Portugal,Total,1980,NA,71.66,71.66,0.06
PT,Portugal,Total,1981,NA,71.89,71.89,0.23
PT,Portugal,Total,1982,NA,72.7,72.7,0.81
PT,Portugal,Total,1983,NA,72.65,72.65,-0.05
PT,Portugal,Total,1984,NA,72.93,72.93,0.28
PT,Portugal,Total,1985,NA,73.21,73.21,0.28
PT,Portugal,Total,1986,NA,73.64,73.64,0.43
PT,Portugal,Total,1987,NA,74.06,74.06,0.42
PT,Portugal,Total,1988,NA,74.08,74.08,0.02
PT,Portugal,Total,1989,NA,74.66,74.66,0.58
PT,Portugal,Total,1990,NA,74.3,74.3,-0.36
PT,Portugal,Total,1991,NA,74.24,74.24,-0.06
PT,Portugal,Total,1992,NA,74.87,74.87,0.63
PT,Portugal,Total,1993,NA,74.76,74.76,-0.11
PT,Portugal,Total,1994,NA,75.73,75.73,0.97
PT,Portugal,Total,1995,NA,75.55,75.55,-0.18
PT,Portugal,Total,1996,NA,75.48,75.48,-0.07
PT,Portugal,Total,1997,NA,75.92,75.92,0.44
PT,Portugal,Total,1998,NA,76.11,76.11,0.19
PT,Portugal,Total,1999,NA,76.32,76.32,0.21
PT,Portugal,Total,2000,NA,76.82,76.82,0.5
PT,Portugal,Total,2001,NA,77.15,77.15,0.33
PT,Portugal,Total,2002,NA,77.36,77.36,0.21
PT,Portugal,Total,2003,NA,77.57,77.57,0.21
PT,Portugal,Total,2004,NA,78.41,78.41,0.84
PT,Portugal,Total,2005,NA,78.29,78.29,-0.12
PT,Portugal,Total,2006,NA,79.04,79.04,0.75
PT,Portugal,Total,2007,NA,79.25,79.25,0.21
PT,Portugal,Total,2008,NA,79.52,79.52,0.27
PT,Portugal,Total,2009,NA,79.72,79.72,0.2
PT,Portugal,Total,2010,NA,79.99,79.99,0.27
PT,Portugal,Total,2011,NA,80.45,80.45,0.46
PT,Portugal,Total,2012,NA,80.43,80.43,-0.02
PT,Portugal,Total,2013,NA,80.76,80.76,0.33
PT,Portugal,Total,2014,NA,81.15,81.15,0.39
PT,Portugal,Total,2015,81.05,81.15,81.15,0
PT,Portugal,Total,2016,81.15,81.17,81.17,0.02
PT,Portugal,Total,2017,81.45,81.44,81.44,0.27
PT,Portugal,Total,2018,81.36,81.36,81.36,-0.08
PT,Portugal,Total,2019,81.69,NA,81.69,0.33
PT,Portugal,Total,2020,80.9,NA,80.9,-0.78
RU,Russia,Female,1945,NA,NA,NA,NA
RU,Russia,Female,1946,NA,NA,NA,NA
RU,Russia,Female,1947,NA,NA,NA,NA
RU,Russia,Female,1948,NA,NA,NA,NA
RU,Russia,Female,1949,NA,NA,NA,NA
RU,Russia,Female,1950,NA,NA,NA,NA
RU,Russia,Female,1951,NA,NA,NA,NA
RU,Russia,Female,1952,NA,NA,NA,NA
RU,Russia,Female,1953,NA,NA,NA,NA
RU,Russia,Female,1954,NA,NA,NA,NA
RU,Russia,Female,1955,NA,NA,NA,NA
RU,Russia,Female,1956,NA,NA,NA,NA
RU,Russia,Female,1957,NA,NA,NA,NA
RU,Russia,Female,1958,NA,NA,NA,NA
RU,Russia,Female,1959,NA,71.16,71.16,NA
RU,Russia,Female,1960,NA,72.31,72.31,1.15
RU,Russia,Female,1961,NA,72.62,72.62,0.31
RU,Russia,Female,1962,NA,72.27,72.27,-0.35
RU,Russia,Female,1963,NA,72.78,72.78,0.51
RU,Russia,Female,1964,NA,73.58,73.58,0.8
RU,Russia,Female,1965,NA,73.31,73.31,-0.27
RU,Russia,Female,1966,NA,73.55,73.55,0.24
RU,Russia,Female,1967,NA,73.43,73.43,-0.12
RU,Russia,Female,1968,NA,73.55,73.55,0.12
RU,Russia,Female,1969,NA,73.29,73.29,-0.26
RU,Russia,Female,1970,NA,73.44,73.44,0.15
RU,Russia,Female,1971,NA,73.77,73.77,0.33
RU,Russia,Female,1972,NA,73.62,73.62,-0.15
RU,Russia,Female,1973,NA,73.56,73.56,-0.06
RU,Russia,Female,1974,NA,73.77,73.77,0.21
RU,Russia,Female,1975,NA,73.22,73.22,-0.55
RU,Russia,Female,1976,NA,73.05,73.05,-0.17
RU,Russia,Female,1977,NA,73.19,73.19,0.14
RU,Russia,Female,1978,NA,73.23,73.23,0.04
RU,Russia,Female,1979,NA,73.02,73.02,-0.21
RU,Russia,Female,1980,NA,72.96,72.96,-0.06
RU,Russia,Female,1981,NA,73.18,73.18,0.22
RU,Russia,Female,1982,NA,73.63,73.63,0.45
RU,Russia,Female,1983,NA,73.42,73.42,-0.21
RU,Russia,Female,1984,NA,72.96,72.96,-0.46
RU,Russia,Female,1985,NA,73.24,73.24,0.28
RU,Russia,Female,1986,NA,74.2,74.2,0.96
RU,Russia,Female,1987,NA,74.27,74.27,0.07
RU,Russia,Female,1988,NA,74.25,74.25,-0.02
RU,Russia,Female,1989,NA,74.49,74.49,0.24
RU,Russia,Female,1990,NA,74.31,74.31,-0.18
RU,Russia,Female,1991,NA,74.23,74.23,-0.08
RU,Russia,Female,1992,NA,73.7,73.7,-0.53
RU,Russia,Female,1993,NA,71.84,71.84,-1.86
RU,Russia,Female,1994,NA,71.06,71.06,-0.78
RU,Russia,Female,1995,NA,71.6,71.6,0.54
RU,Russia,Female,1996,NA,72.4,72.4,0.8
RU,Russia,Female,1997,NA,72.84,72.84,0.44
RU,Russia,Female,1998,NA,73.12,73.12,0.28
RU,Russia,Female,1999,NA,72.42,72.42,-0.7
RU,Russia,Female,2000,NA,72.23,72.23,-0.19
RU,Russia,Female,2001,NA,72.16,72.16,-0.07
RU,Russia,Female,2002,NA,71.88,71.88,-0.28
RU,Russia,Female,2003,NA,71.87,71.87,-0.01
RU,Russia,Female,2004,NA,72.33,72.33,0.46
RU,Russia,Female,2005,NA,72.45,72.45,0.12
RU,Russia,Female,2006,NA,73.29,73.29,0.84
RU,Russia,Female,2007,NA,73.96,73.96,0.67
RU,Russia,Female,2008,NA,74.25,74.25,0.29
RU,Russia,Female,2009,NA,74.78,74.78,0.53
RU,Russia,Female,2010,NA,74.87,74.87,0.09
RU,Russia,Female,2011,NA,75.6,75.6,0.73
RU,Russia,Female,2012,NA,75.84,75.84,0.24
RU,Russia,Female,2013,NA,76.29,76.29,0.45
RU,Russia,Female,2014,NA,76.48,76.48,0.19
RU,Russia,Female,2015,76.89,NA,76.89,0.41
RU,Russia,Female,2016,77.43,NA,77.43,0.54
RU,Russia,Female,2017,78.02,NA,78.02,0.59
RU,Russia,Female,2018,78.09,NA,78.09,0.06
RU,Russia,Female,2019,78.44,NA,78.44,0.36
RU,Russia,Female,2020,76.64,NA,76.64,-1.8
RU,Russia,Male,1945,NA,NA,NA,NA
RU,Russia,Male,1946,NA,NA,NA,NA
RU,Russia,Male,1947,NA,NA,NA,NA
RU,Russia,Male,1948,NA,NA,NA,NA
RU,Russia,Male,1949,NA,NA,NA,NA
RU,Russia,Male,1950,NA,NA,NA,NA
RU,Russia,Male,1951,NA,NA,NA,NA
RU,Russia,Male,1952,NA,NA,NA,NA
RU,Russia,Male,1953,NA,NA,NA,NA
RU,Russia,Male,1954,NA,NA,NA,NA
RU,Russia,Male,1955,NA,NA,NA,NA
RU,Russia,Male,1956,NA,NA,NA,NA
RU,Russia,Male,1957,NA,NA,NA,NA
RU,Russia,Male,1958,NA,NA,NA,NA
RU,Russia,Male,1959,NA,62.85,62.85,NA
RU,Russia,Male,1960,NA,63.67,63.67,0.82
RU,Russia,Male,1961,NA,63.9,63.9,0.23
RU,Russia,Male,1962,NA,63.68,63.68,-0.22
RU,Russia,Male,1963,NA,64.13,64.13,0.45
RU,Russia,Male,1964,NA,64.89,64.89,0.76
RU,Russia,Male,1965,NA,64.36,64.36,-0.53
RU,Russia,Male,1966,NA,64.28,64.28,-0.08
RU,Russia,Male,1967,NA,64.02,64.02,-0.26
RU,Russia,Male,1968,NA,63.72,63.72,-0.3
RU,Russia,Male,1969,NA,63.07,63.07,-0.65
RU,Russia,Male,1970,NA,63.07,63.07,0
RU,Russia,Male,1971,NA,63.24,63.24,0.17
RU,Russia,Male,1972,NA,63.24,63.24,0
RU,Russia,Male,1973,NA,63.28,63.28,0.04
RU,Russia,Male,1974,NA,63.13,63.13,-0.15
RU,Russia,Male,1975,NA,62.48,62.48,-0.65
RU,Russia,Male,1976,NA,62.19,62.19,-0.29
RU,Russia,Male,1977,NA,61.82,61.82,-0.37
RU,Russia,Male,1978,NA,61.83,61.83,0.01
RU,Russia,Male,1979,NA,61.49,61.49,-0.34
RU,Russia,Male,1980,NA,61.39,61.39,-0.1
RU,Russia,Male,1981,NA,61.62,61.62,0.23
RU,Russia,Male,1982,NA,62.24,62.24,0.62
RU,Russia,Male,1983,NA,62.16,62.16,-0.08
RU,Russia,Male,1984,NA,61.71,61.71,-0.45
RU,Russia,Male,1985,NA,62.73,62.73,1.02
RU,Russia,Male,1986,NA,64.76,64.76,2.03
RU,Russia,Male,1987,NA,64.84,64.84,0.08
RU,Russia,Male,1988,NA,64.62,64.62,-0.22
RU,Russia,Male,1989,NA,64.2,64.2,-0.42
RU,Russia,Male,1990,NA,63.76,63.76,-0.44
RU,Russia,Male,1991,NA,63.41,63.41,-0.35
RU,Russia,Male,1992,NA,61.96,61.96,-1.45
RU,Russia,Male,1993,NA,58.79,58.79,-3.17
RU,Russia,Male,1994,NA,57.38,57.38,-1.41
RU,Russia,Male,1995,NA,58.12,58.12,0.74
RU,Russia,Male,1996,NA,59.6,59.6,1.48
RU,Russia,Male,1997,NA,60.84,60.84,1.24
RU,Russia,Male,1998,NA,61.19,61.19,0.35
RU,Russia,Male,1999,NA,59.87,59.87,-1.32
RU,Russia,Male,2000,NA,58.98,58.98,-0.89
RU,Russia,Male,2001,NA,58.89,58.89,-0.09
RU,Russia,Male,2002,NA,58.64,58.64,-0.25
RU,Russia,Male,2003,NA,58.54,58.54,-0.1
RU,Russia,Male,2004,NA,58.89,58.89,0.35
RU,Russia,Male,2005,NA,58.91,58.91,0.02
RU,Russia,Male,2006,NA,60.4,60.4,1.49
RU,Russia,Male,2007,NA,61.42,61.42,1.02
RU,Russia,Male,2008,NA,61.89,61.89,0.47
RU,Russia,Male,2009,NA,62.85,62.85,0.96
RU,Russia,Male,2010,NA,63.06,63.06,0.21
RU,Russia,Male,2011,NA,64.01,64.01,0.95
RU,Russia,Male,2012,NA,64.53,64.53,0.52
RU,Russia,Male,2013,NA,65.1,65.1,0.57
RU,Russia,Male,2014,NA,65.26,65.26,0.16
RU,Russia,Male,2015,66.15,NA,66.15,0.89
RU,Russia,Male,2016,66.91,NA,66.91,0.76
RU,Russia,Male,2017,67.84,NA,67.84,0.93
RU,Russia,Male,2018,67.95,NA,67.95,0.12
RU,Russia,Male,2019,68.41,NA,68.41,0.45
RU,Russia,Male,2020,66.73,NA,66.73,-1.68
RU,Russia,Total,1945,NA,NA,NA,NA
RU,Russia,Total,1946,NA,NA,NA,NA
RU,Russia,Total,1947,NA,NA,NA,NA
RU,Russia,Total,1948,NA,NA,NA,NA
RU,Russia,Total,1949,NA,NA,NA,NA
RU,Russia,Total,1950,NA,NA,NA,NA
RU,Russia,Total,1951,NA,NA,NA,NA
RU,Russia,Total,1952,NA,NA,NA,NA
RU,Russia,Total,1953,NA,NA,NA,NA
RU,Russia,Total,1954,NA,NA,NA,NA
RU,Russia,Total,1955,NA,NA,NA,NA
RU,Russia,Total,1956,NA,NA,NA,NA
RU,Russia,Total,1957,NA,NA,NA,NA
RU,Russia,Total,1958,NA,NA,NA,NA
RU,Russia,Total,1959,NA,67.69,67.69,NA
RU,Russia,Total,1960,NA,68.7,68.7,1.01
RU,Russia,Total,1961,NA,68.96,68.96,0.26
RU,Russia,Total,1962,NA,68.64,68.64,-0.32
RU,Russia,Total,1963,NA,69.13,69.13,0.49
RU,Russia,Total,1964,NA,69.92,69.92,0.79
RU,Russia,Total,1965,NA,69.5,69.5,-0.42
RU,Russia,Total,1966,NA,69.57,69.57,0.07
RU,Russia,Total,1967,NA,69.35,69.35,-0.22
RU,Russia,Total,1968,NA,69.25,69.25,-0.1
RU,Russia,Total,1969,NA,68.76,68.76,-0.49
RU,Russia,Total,1970,NA,68.83,68.83,0.07
RU,Russia,Total,1971,NA,69.07,69.07,0.24
RU,Russia,Total,1972,NA,68.98,68.98,-0.09
RU,Russia,Total,1973,NA,68.96,68.96,-0.02
RU,Russia,Total,1974,NA,68.96,68.96,0
RU,Russia,Total,1975,NA,68.32,68.32,-0.64
RU,Russia,Total,1976,NA,68.06,68.06,-0.26
RU,Russia,Total,1977,NA,67.9,67.9,-0.16
RU,Russia,Total,1978,NA,67.91,67.91,0.01
RU,Russia,Total,1979,NA,67.58,67.58,-0.33
RU,Russia,Total,1980,NA,67.48,67.48,-0.1
RU,Russia,Total,1981,NA,67.69,67.69,0.21
RU,Russia,Total,1982,NA,68.24,68.24,0.55
RU,Russia,Total,1983,NA,68.07,68.07,-0.17
RU,Russia,Total,1984,NA,67.56,67.56,-0.51
RU,Russia,Total,1985,NA,68.26,68.26,0.7
RU,Russia,Total,1986,NA,69.85,69.85,1.59
RU,Russia,Total,1987,NA,69.9,69.9,0.05
RU,Russia,Total,1988,NA,69.73,69.73,-0.17
RU,Russia,Total,1989,NA,69.59,69.59,-0.14
RU,Russia,Total,1990,NA,69.22,69.22,-0.37
RU,Russia,Total,1991,NA,68.96,68.96,-0.26
RU,Russia,Total,1992,NA,67.84,67.84,-1.12
RU,Russia,Total,1993,NA,65.06,65.06,-2.78
RU,Russia,Total,1994,NA,63.81,63.81,-1.25
RU,Russia,Total,1995,NA,64.51,64.51,0.7
RU,Russia,Total,1996,NA,65.78,65.78,1.27
RU,Russia,Total,1997,NA,66.72,66.72,0.94
RU,Russia,Total,1998,NA,67.04,67.04,0.32
RU,Russia,Total,1999,NA,65.92,65.92,-1.12
RU,Russia,Total,2000,NA,65.29,65.29,-0.63
RU,Russia,Total,2001,NA,65.19,65.19,-0.1
RU,Russia,Total,2002,NA,64.91,64.91,-0.28
RU,Russia,Total,2003,NA,64.85,64.85,-0.06
RU,Russia,Total,2004,NA,65.27,65.27,0.42
RU,Russia,Total,2005,NA,65.34,65.34,0.07
RU,Russia,Total,2006,NA,66.64,66.64,1.3
RU,Russia,Total,2007,NA,67.55,67.55,0.91
RU,Russia,Total,2008,NA,67.96,67.96,0.41
RU,Russia,Total,2009,NA,68.76,68.76,0.8
RU,Russia,Total,2010,NA,68.92,68.92,0.16
RU,Russia,Total,2011,NA,69.81,69.81,0.89
RU,Russia,Total,2012,NA,70.22,70.22,0.41
RU,Russia,Total,2013,NA,70.75,70.75,0.53
RU,Russia,Total,2014,NA,70.92,70.92,0.17
RU,Russia,Total,2015,71.61,NA,71.61,0.69
RU,Russia,Total,2016,72.29,NA,72.29,0.68
RU,Russia,Total,2017,73.09,NA,73.09,0.8
RU,Russia,Total,2018,73.18,NA,73.18,0.09
RU,Russia,Total,2019,73.59,NA,73.59,0.42
RU,Russia,Total,2020,71.78,NA,71.78,-1.81
SE,Sweden,Female,1945,NA,69.52,69.52,NA
SE,Sweden,Female,1946,NA,70.67,70.67,1.15
SE,Sweden,Female,1947,NA,70.63,70.63,-0.04
SE,Sweden,Female,1948,NA,72.13,72.13,1.5
SE,Sweden,Female,1949,NA,72.16,72.16,0.03
SE,Sweden,Female,1950,NA,72.44,72.44,0.28
SE,Sweden,Female,1951,NA,72.7,72.7,0.26
SE,Sweden,Female,1952,NA,73.29,73.29,0.59
SE,Sweden,Female,1953,NA,73.4,73.4,0.11
SE,Sweden,Female,1954,NA,73.87,73.87,0.47
SE,Sweden,Female,1955,NA,74.15,74.15,0.28
SE,Sweden,Female,1956,NA,74.4,74.4,0.25
SE,Sweden,Female,1957,NA,74.27,74.27,-0.13
SE,Sweden,Female,1958,NA,74.8,74.8,0.53
SE,Sweden,Female,1959,NA,75.2,75.2,0.4
SE,Sweden,Female,1960,NA,74.88,74.88,-0.32
SE,Sweden,Female,1961,NA,75.38,75.38,0.5
SE,Sweden,Female,1962,NA,75.42,75.42,0.04
SE,Sweden,Female,1963,NA,75.61,75.61,0.19
SE,Sweden,Female,1964,NA,75.87,75.87,0.26
SE,Sweden,Female,1965,NA,76.08,76.08,0.21
SE,Sweden,Female,1966,NA,76.46,76.46,0.38
SE,Sweden,Female,1967,NA,76.55,76.55,0.09
SE,Sweden,Female,1968,NA,76.39,76.39,-0.16
SE,Sweden,Female,1969,NA,76.63,76.63,0.24
SE,Sweden,Female,1970,NA,77.21,77.21,0.58
SE,Sweden,Female,1971,NA,77.39,77.39,0.18
SE,Sweden,Female,1972,NA,77.53,77.53,0.14
SE,Sweden,Female,1973,NA,77.72,77.72,0.19
SE,Sweden,Female,1974,NA,77.9,77.9,0.18
SE,Sweden,Female,1975,NA,77.95,77.95,0.05
SE,Sweden,Female,1976,NA,77.96,77.96,0.01
SE,Sweden,Female,1977,NA,78.57,78.57,0.61
SE,Sweden,Female,1978,NA,78.69,78.69,0.12
SE,Sweden,Female,1979,NA,78.72,78.72,0.03
SE,Sweden,Female,1980,NA,78.85,78.85,0.13
